number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
534,(spanish) 7-TimeSeries/2-ARIMA/assignment.md,hereje,2022-02-19T19:12:45Z,2022-03-08T16:12:45+00:00,1,405.0
535,(spanish) 7-TimeSeries/3-SVR/assignment.md,hereje,2022-02-19T19:41:48Z,2022-02-24T16:45:21+00:00,2,117.06
536,(spanish) 8-Reinforcement/1-QLearning/assignment.md,hereje,2022-02-21T04:16:25Z,2022-02-24T16:42:36+00:00,1,84.44
537,(spanish) 8-Reinforcement/2-Gym/assignment.md,hereje,2022-02-21T04:57:57Z,2022-02-24T16:07:13+00:00,1,83.15
538,(spanish) README.md,hereje,2022-02-22T06:19:11Z,2022-03-08T16:14:18+00:00,5,345.92
540,(spanish) 4-Classification/2-Classifiers-1/README.md,hereje,2022-02-23T18:59:10Z,2022-02-24T16:41:18+00:00,10,21.7
541,(spanish) 4-Classification/3-Classifiers-2/README.md,hereje,2022-02-24T05:27:28Z,2022-03-08T16:13:37+00:00,1,298.77
548,(spanish)  6-NLP/1-Introduction-to-NLP/README.md,hereje,2022-03-02T04:44:33Z,2022-03-08T16:16:32+00:00,1,155.53
557,ReadMe hindi added,iamrahulmahato,2022-03-08T18:52:12Z,2022-03-29T00:19:54+00:00,3,485.46
560,Readme Tamil added,Amulya-coder,2022-03-11T06:51:18Z,2022-03-17T13:01:08+00:00,1,150.16
562,Make some changes to linear regression section to fix #543,shwars,2022-03-15T16:59:53Z,2022-03-17T21:06:49+00:00,1,52.12
564,[Hi-Hindi] Translation for Regression base README,abetpal,2022-03-19T06:23:23Z,2022-03-29T00:15:00+00:00,1,233.86
566,[Spanish] Reviews README ,juanpflores,2022-03-20T20:26:27Z,2022-03-25T15:31:07+00:00,1,115.08
569,Feat: Added Hindi[Translations].,Aaditya-Singh78,2022-03-25T18:27:14Z,2022-03-29T00:20:38+00:00,1,77.89
572,(spanish) 7-TimeSeries/1-Introduction/README.md,hereje,2022-04-04T04:47:53Z,2022-04-30T20:19:22+00:00,1,639.52
576,bangla translation added,mutalibcs,2022-04-14T17:32:50Z,2022-05-03T13:19:34+00:00,2,451.78
591,(spanish) Quiz app spanish translation,sa-pardo,2022-05-08T21:19:32Z,2022-05-10T16:25:30+00:00,1,43.1
599,[Translations] Add traditional chinese translations,the0cp,2022-06-03T07:26:11Z,2022-06-03T23:57:58+00:00,1,16.53
605,Uniformity of Chinese translation style,gsyx666,2022-06-29T10:50:41Z,2022-08-04T10:40:23+00:00,1,863.83
606,[Translations] Add traditional chinese translations,the0cp,2022-07-05T07:24:31Z,2022-07-14T19:02:33+00:00,1,227.63
608,[Translations] Add turkish translation ,tanersekmen,2022-07-12T08:23:51Z,2022-07-14T19:02:01+00:00,1,58.64
612,Update README.es.md,OsoTranquilo,2022-07-18T22:55:25Z,2022-12-12T08:37:45+00:00,1,3513.71
615,Fixing error translation (Indonesia),rachyharkov,2022-08-11T01:21:25Z,2022-12-15T08:37:52+00:00,1,3031.27
628,build(deps): bump decode-uri-component from 0.2.0 to 0.2.2 in /quiz-app,dependabot,2022-12-07T17:45:35Z,2023-04-11T08:35:40+00:00,1,2990.83
633,Update README.md,likev,2022-12-27T08:11:16Z,2023-10-02T08:35:44+00:00,4,6696.41
645,Logistic regression solution notebook refactoring,carlotta94c,2023-03-07T18:13:16Z,2023-04-13T12:55:50+00:00,1,882.71
646,Logistic regression README refactoring,carlotta94c,2023-03-08T12:23:31Z,2023-04-13T13:42:52+00:00,2,865.32
647,Reviewing regression tools/data/linear learning units,carlotta94c,2023-03-08T14:55:38Z,2023-04-13T14:03:46+00:00,3,863.14
654,Handling seaborn warning,carlotta94c,2023-04-20T13:20:27Z,2023-04-21T08:13:06+00:00,1,18.88
655,Update README.md Challenge Hint,asilich123,2023-04-27T02:17:48Z,2023-05-08T12:53:13+00:00,1,274.59
657,Update README.md grammar and wording,asilich123,2023-04-29T02:10:11Z,2023-05-08T13:41:54+00:00,1,227.53
658,Adding video links,jimbobbennett,2023-05-01T20:50:36Z,2023-05-03T06:43:27+00:00,1,33.88
660,Adding next set of ML for beginners videos,jimbobbennett,2023-05-09T22:41:57Z,2023-05-10T07:53:59+00:00,1,9.2
661,Adding videos,jimbobbennett,2023-05-31T01:09:40Z,2023-05-31T07:56:59+00:00,1,6.79
662,Updated content on Fairness lesson to reflect responsible AI,BethanyJep,2023-06-05T11:13:23Z,2023-06-15T10:30:45+00:00,2,239.29
663,Fixed hyperlinks and knitted the Rmd files to html,Vidushi-Gupta,2023-06-15T10:14:35Z,2023-06-15T12:21:47+00:00,2,2.12
665,Fixed hyperlinks and knitted the Rmd files to html for beginning half of the repo,jasleen101010,2023-06-19T15:39:16Z,2023-07-03T10:04:16+00:00,2,330.42
667,Revisions in Logistic Regression R lesson,Vidushi-Gupta,2023-07-03T12:20:05Z,2023-09-25T12:23:44+00:00,1,2016.06
668,Update Line 38 of 2-Regression/4-Logistic/README.md,benfwalla,2023-07-08T19:00:06Z,2023-07-10T09:48:11+00:00,1,38.8
678,Update README.md,sourabhligade,2023-07-30T06:19:54Z,2023-11-25T08:35:17+00:00,3,2834.26
692,Update README.md,AlainDellepiane,2023-11-16T01:41:16Z,2024-02-12T08:35:16+00:00,3,2118.9
694,Update package.json,Apetree100122,2023-11-17T09:14:30Z,2024-02-15T08:35:29+00:00,3,2159.35
707,Fix spelling mistakes,Peterpig,2023-12-13T06:19:55Z,2024-03-06T08:35:46+00:00,1,2018.26
722,Fix README.ja.md of section 2-2,RubberGoose246,2024-03-04T14:08:40Z,2024-05-17T08:35:42+00:00,1,1770.45
723,Update index.html,encipher-mithun2003,2024-03-10T15:05:26Z,2024-05-31T12:24:09+00:00,1,1965.31
728,Bump express from 4.17.1 to 4.19.2 in /quiz-app,dependabot,2024-03-27T03:03:22Z,2024-05-31T12:29:52+00:00,1,1569.44
729,fixed some typos in introduction/intro-to-ML/README.fr.md,Rayanworkout,2024-04-03T10:47:44Z,2024-05-31T12:11:18+00:00,1,1393.39
730,Create generator-generic-ossf-slsa3-publish.yml,dawson-codes,2024-04-11T09:21:44Z,2024-05-31T12:15:55+00:00,2,1202.9
732,"Bump ejs, @vue/cli-plugin-babel, @vue/cli-plugin-eslint and @vue/cli-service in /quiz-app",dependabot,2024-05-01T14:30:29Z,2024-05-31T12:08:14+00:00,1,717.63
737,Created using Colab,karthiksivakoti,2024-05-23T03:20:54Z,2024-05-31T12:34:54+00:00,1,201.23
739,Fix multiple function calls in Chapter 5,mfruhner,2024-05-27T06:56:54Z,2024-05-31T12:28:21+00:00,1,101.52
744,Bump ansi-regex from 4.1.0 to 5.0.1 in /quiz-app,dependabot,2024-06-03T10:24:35Z,2024-06-04T12:46:50+00:00,1,26.37
755,changes,DaniqueH,2024-07-29T10:37:34Z,2024-07-29T13:31:10+00:00,1,2.89
764,Bump dompurify from 2.2.9 to 2.5.6,dependabot,2024-09-16T20:43:10Z,2024-11-24T08:38:36+00:00,1,1643.92
774,Dictionary correction,verargulla,2024-10-28T20:08:22Z,2025-01-24T08:37:39+00:00,1,2100.49
777,Adding azerbaijani language translations 🇦🇿,kerimovscreations,2024-11-10T18:15:02Z,2025-01-20T08:38:24+00:00,3,1694.39
779,Fix typo in README.md,aneelkkhatri,2024-12-19T03:47:26Z,2025-01-30T08:55:43+00:00,1,1013.14
787,Updated Translations,BethanyJep,2025-02-04T08:07:41Z,2025-02-06T16:55:23+00:00,2,56.8
789,Image Translations,BethanyJep,2025-02-14T06:09:20Z,2025-02-14T08:01:49+00:00,1,1.87
790,"Bump dompurify, docsify and docsify-server-renderer",dependabot,2025-02-14T18:38:03Z,2025-08-29T16:40:24+00:00,1,4702.04
798,Bump http-proxy-middleware from 2.0.6 to 2.0.9 in /quiz-app,dependabot,2025-04-16T15:36:31Z,2025-05-29T16:28:24+00:00,1,1032.86
805,Fix #786 : Maintain consistent translation of 'curriculum' in Hindi Base README.md,DevanshKapoor,2025-05-12T20:53:57Z,2025-06-07T03:12:55+00:00,3,606.32
809,Bump prismjs from 1.27.0 to 1.30.0,dependabot,2025-05-29T16:30:00Z,2025-08-29T16:14:23+00:00,1,2207.74
833,Create ML,SrikanthUppala1,2025-07-17T06:28:57Z,2025-08-29T16:10:18+00:00,1,1041.69
