number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
681,"ch1, ch2",xiaotinghe,2021-03-03T14:38:30Z,2021-03-04T17:06:14+00:00,1,26.46
682,preface,xiaotinghe,2021-03-03T17:45:42Z,2021-03-07T16:03:51+00:00,1,94.3
688,Convexity,goldmermaid,2021-03-09T00:02:13Z,2021-07-06T20:49:57+00:00,15,2876.8
690,[slides] MLP ,goldmermaid,2021-03-10T04:31:00Z,2021-03-19T18:45:58+00:00,1,230.25
692,[slides] chapter linear,goldmermaid,2021-03-10T22:56:08Z,2021-03-19T18:39:38+00:00,2,211.72
701,nvcc程序ubuntu安装命令,dxzhan,2021-03-19T23:56:40Z,2021-03-26T16:51:12+00:00,1,160.91
704,Updated index.md to fix typos and translation issues,zppet,2021-03-24T08:51:11Z,2021-03-26T16:47:38+00:00,1,55.94
706,fix 4.4.1.2. Model Complexity translation issues,WilliamWuLH,2021-03-25T03:22:14Z,2021-03-26T16:49:25+00:00,1,37.45
707,fix typo and change one sentence in ndarray.md,thebesttv,2021-03-26T05:01:44Z,2021-03-26T16:45:47+00:00,1,11.73
709,fix typo and translation issues in kaggle-house-price.md,WilliamWuLH,2021-03-27T06:55:05Z,2021-03-29T05:08:56+00:00,1,46.23
710,update translations in probability.md,thebesttv,2021-03-28T06:46:08Z,2021-03-29T05:07:27+00:00,1,22.36
711,Update index.md,ShixiangWang,2021-03-28T08:20:01Z,2021-03-29T05:11:19+00:00,1,20.86
717,Correct some translation errors.,zhuyuanxiang,2021-04-01T10:34:14Z,2021-04-04T04:37:16+00:00,2,66.05
718,fix errors in bahdanau-attention.md,zhuyuanxiang,2021-04-04T10:17:42Z,2021-04-12T03:16:10+00:00,7,184.97
721,add my name in preface/index.md,zhuyuanxiang,2021-04-07T09:52:11Z,2021-04-11T03:44:49+00:00,1,89.88
724,chapter_recurrent-modern/gru,xiaotinghe,2021-04-07T16:11:37Z,2021-04-20T03:18:06+00:00,1,299.11
725,chapter_recurrent-modern/lstm,xiaotinghe,2021-04-07T16:11:43Z,2021-04-20T03:50:07+00:00,1,299.64
735,add my name in preface/index.md and update mlp.md,thebesttv,2021-04-11T09:23:35Z,2021-04-12T04:58:21+00:00,1,19.58
736,fix typo and translation issues in alexnet.md,WilliamWuLH,2021-04-11T16:22:53Z,2021-04-12T05:00:15+00:00,1,12.62
738,Translation issue in chp #5 computation GPU ,zppet,2021-04-12T06:42:27Z,2021-04-13T03:45:43+00:00,1,21.05
740,fix typo in calculus.md,liu-mengyang,2021-04-12T16:05:43Z,2021-04-13T03:44:06+00:00,1,11.64
745,fix typo in vgg.md,WilliamWuLH,2021-04-16T03:45:04Z,2021-04-18T18:29:49+00:00,3,62.75
746,update translations in underfit-overfit.md,thebesttv,2021-04-16T13:24:34Z,2021-04-26T02:21:59+00:00,2,228.96
750,fix a translation problem in index.md,luzixiao,2021-04-17T07:37:31Z,2021-04-18T04:59:07+00:00,1,21.36
751,translations issue in chapter_preliminaries/probability,npudqsz,2021-04-17T20:31:46Z,2021-04-18T04:58:37+00:00,1,8.45
752,translation issue in chapter_linear-networks/linear-regression,npudqsz,2021-04-18T14:50:39Z,2021-04-20T16:50:27+00:00,4,50.0
754,translation issue in chapter_linear-networks/linear_regression_scratch,npudqsz,2021-04-19T14:53:27Z,2021-04-19T19:30:02+00:00,1,4.61
756,fix translation in chapter_linear-networks/image-classification,npudqsz,2021-04-20T07:50:08Z,2021-04-20T16:38:34+00:00,1,8.81
760,translation issue in chapter_linear-networks/softmax-regression-scratch,npudqsz,2021-04-21T19:24:48Z,2021-04-21T23:59:31+00:00,1,4.58
761,translation issue in autograd.md,npudqsz,2021-04-21T19:49:41Z,2021-04-21T23:57:31+00:00,1,4.13
762,translation issue in mlp.md,npudqsz,2021-04-22T09:27:24Z,2021-04-23T23:07:04+00:00,1,37.66
763,Update lookup-api.md,LenovoLRSH,2021-04-23T09:04:34Z,2021-04-23T23:07:53+00:00,1,14.06
764,Chapter_recurrent-modern/seq2seq.md,zhuyuanxiang,2021-04-23T09:55:42Z,2021-05-05T18:34:22+00:00,8,296.64
766,fix typo in sequence.md,WilliamWuLH,2021-04-25T05:07:07Z,2021-04-26T02:22:38+00:00,1,21.26
768,Update index.md,PEGASUS1993,2021-04-26T00:51:08Z,2021-04-26T02:23:26+00:00,1,1.54
770,13.1 image augmentation,goldmermaid,2021-04-26T15:58:06Z,2021-05-10T21:07:54+00:00,1,341.16
776,fix errors in 11. Optimization Algorithms,zhuyuanxiang,2021-04-27T10:55:58Z,2021-04-27T16:02:43+00:00,1,5.11
777,english name of terms in 'underfit_overfit',npudqsz,2021-04-27T19:32:27Z,2021-04-28T07:42:46+00:00,1,12.17
780,Chapter optimization/optimization intro,zhuyuanxiang,2021-04-28T10:21:52Z,2021-04-30T19:50:33+00:00,1,57.48
782,Chapter recurrent neural networks/text preprocessing,zhuyuanxiang,2021-04-30T08:32:10Z,2021-05-01T04:34:21+00:00,1,20.04
784,add terminology for 8. Recurrent Neural Networks,zhuyuanxiang,2021-05-01T10:35:07Z,2021-05-03T16:03:12+00:00,1,53.47
786,Update index.md,LenovoLRSH,2021-05-05T01:28:33Z,2021-05-05T18:09:33+00:00,1,16.68
787,chapter_recurrent-modern/index,xiaotinghe,2021-05-05T18:10:33Z,2021-05-06T21:04:17+00:00,1,26.9
797,chapter_computational-performance/multiple-gpus,xiaotinghe,2021-05-07T15:43:54Z,2021-05-07T18:19:25+00:00,1,2.59
804,chapter_computer-vision/kaggle-dog.md fix translate,LenovoLRSH,2021-05-08T02:18:06Z,2021-05-09T21:45:05+00:00,1,43.45
806,13.13 CIFAR-10,goldmermaid,2021-05-09T21:55:08Z,2021-05-15T20:10:33+00:00,2,142.26
807,13.14 kaggle dog,goldmermaid,2021-05-09T22:18:22Z,2021-05-15T20:10:24+00:00,2,141.87
812,translation in Kaggle,npudqsz,2021-05-11T13:02:44Z,2021-05-13T15:00:14+00:00,2,49.96
813,translation in param_manage,npudqsz,2021-05-11T13:09:40Z,2021-05-12T01:10:19+00:00,1,12.01
814,fix translate,LenovoLRSH,2021-05-11T14:15:22Z,2021-05-13T14:59:03+00:00,5,48.73
816,translation of 'reduction' in linear-algebra,npudqsz,2021-05-12T07:59:37Z,2021-05-15T19:16:37+00:00,1,83.28
822,Update bounding-box.md,LenovoLRSH,2021-05-16T12:47:19Z,2021-05-17T21:06:17+00:00,3,32.32
823,Update multiscale-object-detection.md,LenovoLRSH,2021-05-16T13:16:03Z,2021-05-17T03:57:52+00:00,1,14.7
824,Update anchor.md,LenovoLRSH,2021-05-16T13:30:05Z,2021-05-18T23:46:32+00:00,1,58.27
825,translation in custom-layer,npudqsz,2021-05-17T11:33:47Z,2021-05-18T23:50:18+00:00,1,36.28
827,translation & quotes fix,npudqsz,2021-05-19T11:18:10Z,2021-05-19T23:02:26+00:00,1,11.74
828,Chapter computational performance/hybridize,zhuyuanxiang,2021-05-19T11:22:12Z,2021-05-19T23:09:41+00:00,1,11.79
829,end of fix erros in 12.2. Asynchronous Computation,zhuyuanxiang,2021-05-20T03:56:52Z,2021-06-01T15:54:09+00:00,1,299.95
830,trans & typo in gpu,npudqsz,2021-05-20T13:33:17Z,2021-05-29T04:57:36+00:00,1,207.41
831,Add my name into preface,npudqsz,2021-05-20T19:46:58Z,2021-05-21T15:47:58+00:00,1,20.02
832,end of fix erros in 12.3. Automatic Parallelism,zhuyuanxiang,2021-05-21T03:24:14Z,2021-05-29T04:57:18+00:00,1,193.55
833,[done] fix of trans in why_conv,npudqsz,2021-05-21T11:41:56Z,2021-05-21T15:47:05+00:00,1,4.09
834,Update anchor.md,LenovoLRSH,2021-05-22T13:52:42Z,2021-05-24T14:55:03+00:00,1,49.04
836,Chapter computational performance/hardware,zhuyuanxiang,2021-05-25T04:44:17Z,2021-05-27T17:15:22+00:00,1,60.52
837,Update fine-tuning.md,LenovoLRSH,2021-05-25T05:50:58Z,2021-05-25T15:30:31+00:00,1,9.66
840,Chapter computational performance/multiple gpus,zhuyuanxiang,2021-05-26T04:50:13Z,2021-05-27T15:29:43+00:00,4,34.66
842,Update lenet.md,LenovoLRSH,2021-05-29T13:37:49Z,2021-05-31T05:37:42+00:00,1,40.0
843,Chapter computational performance/multiple gpus concise,zhuyuanxiang,2021-05-30T04:37:28Z,2021-06-01T15:54:49+00:00,1,59.29
844,Chapter computational performance/parameterserver,zhuyuanxiang,2021-05-31T11:23:07Z,2021-06-01T16:08:54+00:00,1,28.76
847,fixed device mismatched in 7.5 batch-norm,ronnyyoung,2021-06-02T03:05:18Z,2021-06-05T13:58:55+00:00,1,82.89
848,Chapter computational performance/parameterserver,zhuyuanxiang,2021-06-02T04:26:38Z,2021-06-14T04:51:00+00:00,1,288.41
854,Chapter recurrent modern/index,zhuyuanxiang,2021-06-05T10:22:06Z,2021-06-09T00:12:12+00:00,1,85.83
856,chapter_recurrent-modern/gru,zhuyuanxiang,2021-06-07T00:39:37Z,2021-06-09T15:49:21+00:00,1,63.16
857,Chapter recurrent modern/lstm,zhuyuanxiang,2021-06-08T02:55:27Z,2021-06-11T06:37:17+00:00,1,75.7
859,Chapter recurrent modern/bi rnn,zhuyuanxiang,2021-06-11T04:08:57Z,2021-06-16T02:08:26+00:00,1,117.99
861,中文语病，多了一个的,JoeyDaioe,2021-06-13T01:40:45Z,2021-06-13T04:08:58+00:00,1,2.47
864,Chapter recurrent modern/encoder decoder,zhuyuanxiang,2021-06-14T03:22:53Z,2021-06-30T03:59:59+00:00,1,384.62
865,Chapter recurrent modern/seq2seq,zhuyuanxiang,2021-06-15T01:52:48Z,2021-07-02T01:22:03+00:00,1,407.49
870,Chapter recurrent modern/beam search,zhuyuanxiang,2021-06-19T02:06:20Z,2021-07-12T04:05:38+00:00,1,553.99
