number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
273,SpanishVersionREADME.md,Marcelasabogue,2024-01-07T18:22:44Z,2024-01-21T08:22:57+00:00,2,326.0
276,Spanish_version,Marcelasabogue,2024-01-09T02:26:15Z,2024-01-24T01:04:31+00:00,1,358.64
277,feat: Lesson 6 - Building Text Generation Applications - TypeScript Sample,glaucia86,2024-01-10T01:58:11Z,2024-02-05T20:44:24+00:00,2,642.77
278,feat: Lesson 7 - Building Chat Applications - TypeScript Sample,glaucia86,2024-01-10T20:28:24Z,2024-02-05T20:45:35+00:00,3,624.29
280,feat: Lesson 8 - Building a Search Applications - TypeScript sample,glaucia86,2024-01-12T01:36:24Z,2024-02-05T20:45:04+00:00,3,595.14
286,feat: Lesson 9 - Building Image Generation Applications - TypeScript sample,glaucia86,2024-01-15T20:39:23Z,2024-02-05T20:43:52+00:00,1,504.07
289,feat: Lesson 11 - Integrating with function calling - TypeScript sample,glaucia86,2024-01-19T01:40:21Z,2024-02-05T20:46:12+00:00,4,427.1
291,fix: Update README.md,eltociear,2024-01-22T15:14:15Z,2024-01-23T13:31:36+00:00,1,22.29
293,Add Spanish Translation (es-mx) ,Marcelasabogue,2024-01-24T02:43:20Z,2024-01-25T20:49:46+00:00,4,42.11
294,Add spanish version 2 lesson,Marcelasabogue,2024-01-30T17:52:34Z,2024-04-20T08:38:51+00:00,1,1934.77
296,Moved env setup to separate file for potential reuse.,nitya,2024-02-07T02:21:02Z,2024-02-09T10:26:48+00:00,1,56.1
297,"Updating classes 00, adding OpenAI samples to 06 and 09 to the course, adding class 14 to the course.",PabloNunes,2024-02-09T19:34:04Z,2024-02-16T11:21:15+00:00,2,159.79
298,Adding support to non-Azure OpenAI endpoints to chapter 7,carlotta94c,2024-02-12T11:38:36Z,2024-02-16T10:49:24+00:00,1,95.18
299,Updated code for SDK 1.x,infosatheesh2020,2024-02-13T05:24:24Z,2024-02-16T10:53:47+00:00,1,77.49
300,Adding non-Azure Openai endpoints support to ch8,carlotta94c,2024-02-13T15:24:41Z,2024-02-16T10:49:56+00:00,1,67.42
301,Ch 18 - Fine Tuning  [DRAFT - Work in Progress],nitya,2024-02-13T16:25:22Z,2024-02-21T21:43:57+00:00,1,197.31
310,Update README.md,eltociear,2024-02-28T18:14:33Z,2024-03-05T14:17:36+00:00,2,140.05
313,Feat/add sketchnotes (Lessons 4 and 18),nitya,2024-03-02T05:53:58Z,2024-03-05T14:37:47+00:00,1,80.73
315,[Chinese translations]Translations  to lesson 13 14 and 15,Chenhao-Guan,2024-03-03T10:37:09Z,2024-03-15T08:13:16+00:00,1,285.6
318,Chores/fixes,john0isaac,2024-03-05T22:00:33Z,2024-03-06T22:06:12+00:00,1,24.09
332,fix chapters format,qicz,2024-03-11T05:44:17Z,2024-03-12T15:42:01+00:00,1,33.96
338,Fix typo,ldwedari,2024-03-16T15:13:53Z,2024-03-18T16:58:57+00:00,1,49.75
339,Fix typo,ldwedari,2024-03-16T20:24:07Z,2024-03-18T17:00:00+00:00,1,44.6
340,Bump follow-redirects from 1.15.5 to 1.15.6 in /11-integrating-with-function-calling/typescript/function-app,dependabot,2024-03-16T23:59:04Z,2024-05-25T08:39:07+00:00,2,1664.67
350,docs: :memo: Updating references to openapi python package from 0.28 …,indcoder,2024-03-31T13:21:23Z,2024-04-12T08:56:53+00:00,1,283.59
354, Fix typo and rm white spaces,ryuuzaki42,2024-04-03T14:02:00Z,2024-04-16T15:31:59+00:00,2,313.5
355,Improve wording and instructional steps,EDDYMENS,2024-04-03T18:08:41Z,2024-04-12T09:02:59+00:00,1,206.91
358,"Fix typo in ""Qdrant""",kacperlukawski,2024-04-04T13:05:53Z,2024-04-12T08:58:24+00:00,1,187.88
362,Move the codespace image to correct point,asingh04,2024-04-07T08:28:05Z,2024-04-12T08:59:22+00:00,1,120.52
363,Update README.md in chapter '10-building-low-code-ai-applications',DaveWooo,2024-04-09T02:03:47Z,2024-04-12T09:00:47+00:00,1,78.95
366,Terminating note added. ,MorrisMuuoMulitu,2024-04-18T21:36:41Z,2024-05-03T08:05:25+00:00,1,346.48
367,Fix the link to lesson 15 in lesson 14,weareoutman,2024-04-19T03:25:36Z,2024-04-19T07:33:51+00:00,1,4.14
368,"Update README.md (Typo ""Azure Open AI""→""Azure OpenAI"")",hyoshioka0128,2024-04-20T15:39:40Z,2024-05-03T08:06:01+00:00,1,304.44
369,"refactor setup, ch4, ch18 - for consistency in assignments",nitya,2024-04-21T18:20:32Z,2024-04-22T18:02:44+00:00,1,23.7
371,Fixes,leestott,2024-04-22T18:38:57Z,2024-04-23T14:00:55+00:00,1,19.37
372,Add zero-shot translation and Fix some translation,Younglina,2024-04-25T06:44:36Z,2024-05-03T08:04:53+00:00,1,193.34
374,"Update README.md (Typo ""Azure Open AI""→""Azure OpenAI"")",hyoshioka0128,2024-05-03T15:35:03Z,2024-06-10T09:07:28+00:00,1,905.54
376,Bump tqdm from 4.64.0 to 4.66.3,dependabot,2024-05-03T20:51:18Z,2024-06-10T09:07:52+00:00,1,900.28
377,"Update README.md (Typo ""Azure Open AI""→""Azure OpenAI"")",hyoshioka0128,2024-05-04T15:36:33Z,2024-06-26T07:28:58+00:00,1,1263.87
378,"Update RESOURCES.md (Typo ""Azure Open AI""→""Azure OpenAI"")",hyoshioka0128,2024-05-05T15:18:41Z,2024-06-10T09:04:54+00:00,1,857.77
379,"Update README.md (Typo ""Azure Open AI""→""Azure OpenAI"")",hyoshioka0128,2024-05-06T15:17:08Z,2024-05-20T07:56:16+00:00,1,328.65
380,Update README.md (Typo `Azure Open AI:`→`Azure OpenAI:`),hyoshioka0128,2024-05-07T15:21:26Z,2024-05-20T07:55:46+00:00,1,304.57
381,Update README.md,Uchemena,2024-05-10T07:01:57Z,2024-06-10T09:03:29+00:00,2,746.03
382,Update 13 Securing AI Applications README.md,august-hill,2024-05-11T18:19:12Z,2024-05-20T07:55:11+00:00,1,205.6
385,Migrating model catalog tutorial to Azure AI Studio (now GA),carlotta94c,2024-05-23T14:21:29Z,2024-05-23T16:58:58+00:00,1,2.62
389,Product Name Casing Corrections,mikeirvingweb,2024-05-28T16:26:48Z,2024-06-10T09:04:21+00:00,1,304.63
392,Update README.md content table for spanish translation,lasr21,2024-06-06T04:36:32Z,2024-06-10T09:02:26+00:00,1,100.43
396,"Update README.md (Typo ""Azure OpenAI service""→""Azure OpenAI Service"")",hyoshioka0128,2024-06-10T16:20:00Z,2024-06-26T07:28:11+00:00,1,375.14
397,Add AutoTrain to finetuning resources,abhishekkrthakur,2024-06-11T13:22:50Z,2024-06-26T07:27:46+00:00,1,354.08
398,"Update SETUP.md (Typo ""Azure OpenAI service""→""Azure OpenAI Service"")",hyoshioka0128,2024-06-11T15:18:44Z,2024-06-26T07:26:54+00:00,1,352.14
400,"Update SETUP.md  (Typo ""Azure OpenAI service""→""Azure OpenAI Service"")",hyoshioka0128,2024-06-12T15:23:39Z,2024-06-26T07:26:17+00:00,1,328.04
401,Update README.md,LeeSKII,2024-06-12T15:51:15Z,2024-06-26T07:25:46+00:00,1,327.58
402,Fix formatting issues in Advanced prompts readme,fhinkel,2024-06-13T23:20:42Z,2024-06-26T07:25:11+00:00,1,296.07
403,Fix Lesson 0 README,himanshulikhar55,2024-06-14T10:08:16Z,2024-06-26T07:24:19+00:00,1,285.27
405,fix Lesson 12 Readme,mhdbashar,2024-06-14T17:05:48Z,2024-06-26T07:22:14+00:00,1,278.27
411,Bump ws from 6.2.2 to 6.2.3,dependabot,2024-06-18T05:11:58Z,2024-06-26T07:21:41+00:00,1,194.16
418,fix: fix 08 solution bugs,wyl765,2024-06-28T10:10:05Z,2024-06-28T14:23:56+00:00,1,4.23
419,"Update aoai-assignment.ipynb (Typo ""Azure Open AI""→""Azure OpenAI"")",hyoshioka0128,2024-06-30T15:29:45Z,2024-07-02T11:15:40+00:00,1,43.77
420,fix the typo from Image to images of OpenAIClient,wyl765,2024-07-01T04:22:39Z,2024-07-02T11:15:04+00:00,2,30.87
421,docs: update 00-course-setup/translations/cn/README.md,eltociear,2024-07-02T05:28:56Z,2024-10-03T08:41:25+00:00,1,2235.21
424,Fix a translations path typo in the repo,doggy8088,2024-07-02T08:20:17Z,2024-07-02T11:14:32+00:00,1,2.9
426,Add zh-tw translations,doggy8088,2024-07-02T15:02:33Z,2024-07-28T11:43:53+00:00,2,620.69
429,Adding OpenAI notebook for module 4,Inder24,2024-07-02T17:16:16Z,2024-07-05T08:00:06+00:00,1,62.73
430,Update README.md,Whitegabriella789,2024-07-02T23:30:47Z,2024-07-28T11:46:25+00:00,3,612.26
433,fix(cn): translation missing words,douglarek,2024-07-03T10:50:22Z,2024-07-04T08:23:45+00:00,1,21.56
434,minor typo fix,Ishan-Kumar2,2024-07-03T11:08:11Z,2024-07-04T08:23:24+00:00,1,21.25
438,fix: broken link,onurkanbakirci,2024-07-04T15:19:14Z,2024-07-05T07:57:52+00:00,1,16.64
439,Typo,onurkanbakirci,2024-07-04T16:09:09Z,2024-07-05T07:54:24+00:00,1,15.75
485,Bump braces from 3.0.2 to 3.0.3 in /07-building-chat-applications/typescript/chat-completions-app,dependabot,2024-07-05T08:04:59Z,2024-07-28T11:45:49+00:00,4,555.68
525,fix typo in llm comparison readme,jack-white9,2024-07-06T23:35:58Z,2024-07-28T11:47:02+00:00,2,516.18
