number,title,author,createdAt,closedOrMergedAt,reviewsCount,hoursOpen
1032,readme_cn.md: translate new contents in the homepage readme,muhac,2021-04-29T09:22:44Z,2021-07-02T15:04:46+00:00,1,1541.7
1034,specify card height with html centering approach,rosscm,2021-04-29T23:03:12Z,2025-09-25T19:46:14+00:00,1,38636.72
1039,Added 8 new themes,v1a0,2021-05-01T12:13:23Z,2025-08-23T20:07:39+00:00,2,37807.9
1054,Update index.js,currenjin,2021-05-11T15:10:35Z,2022-12-01T01:28:58+00:00,2,13642.31
1057,added the 'share to others',crypto-navdeep,2021-05-13T14:24:00Z,2025-09-21T11:00:15+00:00,1,38204.6
1065,Update dependency,Neko7sora,2021-05-18T04:47:04Z,2025-08-30T16:39:32+00:00,1,37571.87
1066,Just another theme for B&W people,TheDevilHimself69,2021-05-19T12:22:56Z,2022-10-18T14:36:38+00:00,3,12410.23
1081,Update index.js,Ze8c,2021-05-25T06:22:37Z,2025-08-23T20:07:58+00:00,2,37237.76
1089,Add Transparent-monokai,Semporia,2021-05-26T10:36:43Z,2022-10-18T14:36:35+00:00,2,12244.0
1113,"to contribute a new theme ""for-dark-or-light-any-theme""",NoushadBug,2021-06-04T12:15:58Z,2022-10-18T14:36:33+00:00,2,12026.34
1130,Add Hipster VS code theme,Supporter09,2021-06-10T02:02:04Z,2022-10-18T14:36:31+00:00,2,11892.57
1141,Created color monster-nights,Gill3s0x01,2021-06-16T22:58:58Z,2022-10-16T01:56:23+00:00,2,11666.96
1143,Create Ocean_dark,Gill3s0x01,2021-06-16T23:22:28Z,2022-10-18T14:36:29+00:00,2,11727.23
1150,Anonymous theme added,kartikkoul,2021-06-20T13:27:37Z,2025-08-23T20:07:53+00:00,2,36606.67
1151,I added hacker theme,os3albert,2021-06-20T16:01:10Z,2023-10-22T16:25:29+00:00,2,20496.41
1156,Added 6 new themes,Sara-cos,2021-06-23T18:35:53Z,2025-08-23T20:07:24+00:00,4,36529.53
1163,Added Malayalam language (ml) to the stat card.,fayasnoushad,2021-06-28T03:18:19Z,2022-02-16T13:44:56+00:00,4,5602.44
1165,Show examples with code on how to align cards,noga-dev,2021-06-30T23:25:34Z,2025-09-15T16:50:54+00:00,1,36905.42
1167,Update index.js,ShravanSreedeep,2021-07-01T10:34:24Z,2025-08-23T20:07:19+00:00,2,36345.55
1173,Update index.js,Ricci0000,2021-07-05T01:39:20Z,2022-10-18T14:36:27+00:00,2,11292.95
1178,fix: fetch all repos for top languages,tc-imba,2021-07-08T08:42:38Z,2022-10-08T10:23:59+00:00,1,10969.69
1183,Update index.js,jayesh-srivastava,2021-07-11T08:26:42Z,2022-10-18T14:36:25+00:00,2,11142.16
1186,Ranking System v2,francois-rozet,2021-07-13T15:15:23Z,2023-05-26T13:39:36+00:00,10,16366.4
1188,style(theme): Holi Theme,AyushSaini00,2021-07-15T03:01:04Z,2022-10-18T14:36:23+00:00,2,11051.59
1192,add cocoa theme,bounceru,2021-07-15T15:43:09Z,2022-10-18T14:36:20+00:00,2,11038.89
1193,Add Atom one dark theme,SPDUK,2021-07-16T13:34:31Z,2025-08-23T20:07:12+00:00,2,35982.54
1199,feature: consider private repo into top languages ranking,Hephaest,2021-07-22T07:46:51Z,2022-10-03T07:59:11+00:00,1,10512.21
1201,style(theme): add transblue,Hephaest,2021-07-22T09:22:23Z,2022-10-02T15:57:53+00:00,4,10494.59
1207,feat: Added more descriptive name,Morphclue,2021-07-25T08:13:08Z,2021-09-02T17:29:39+00:00,2,945.28
1208,its_helen.js,HelenDao1501,2021-07-25T15:42:28Z,2023-10-22T16:25:37+00:00,2,19656.72
1212,feat: Hide Wakatime languages,Morphclue,2021-07-27T14:46:10Z,2021-08-27T19:05:10+00:00,2,748.32
1220,Update index.js,piyush168713,2021-07-30T06:19:10Z,2025-08-30T16:37:08+00:00,1,35818.3
1221,Update index.js,piyush168713,2021-07-30T06:37:27Z,2025-08-23T20:07:04+00:00,2,35653.49
1231,Added a Cobalt2 theme!,vidhanio,2021-08-05T11:59:27Z,2022-10-04T23:05:00+00:00,2,10211.09
1232,Update index.js,Deepakdj007,2021-08-05T14:37:00Z,2025-08-23T20:06:59+00:00,2,35501.5
1237,Added red_dark theme,DeathlyBower959,2021-08-09T20:50:11Z,2022-10-18T14:36:18+00:00,2,10433.77
1238,Add traditional Chinese (zh-tw),YueMiyuki,2021-08-10T09:08:16Z,2022-02-17T07:44:52+00:00,4,4582.61
1239,Add discord theme,YueMiyuki,2021-08-10T09:16:07Z,2022-10-18T14:36:16+00:00,2,10421.34
1240,Add Uzbek language,mrmuminov,2021-08-10T11:17:04Z,2022-02-20T16:22:53+00:00,10,4661.1
1249,Created default_red,eliarlanRM,2021-08-13T22:45:07Z,2022-10-18T14:36:14+00:00,2,10335.85
1252,Update calculateRank.js,rajk0111,2021-08-15T05:26:41Z,2025-09-15T16:43:37+00:00,1,35819.28
1256,add send_tech theme,eichenbergerche,2021-08-16T02:36:04Z,2023-10-22T16:24:24+00:00,4,19141.81
1264,Add flag_korea,GHeeJeon,2021-08-22T12:59:36Z,2022-12-27T08:08:10+00:00,4,11803.14
1269,Update index.js,Jess2D,2021-08-25T00:01:52Z,2022-10-18T14:36:12+00:00,2,10070.57
1287,Add doc(zh-tw),RUI-LONG,2021-09-03T04:59:49Z,2025-08-23T20:16:16+00:00,1,34815.27
1292,Update index.js,teeradon43,2021-09-05T06:34:18Z,2022-10-18T14:36:10+00:00,2,9800.03
1296,"New theme, light_bloody, to index.js",Leonardodognani,2021-09-05T20:26:42Z,2022-10-18T14:36:09+00:00,2,9786.16
1297,"New theme, dusk, to index.js",Leonardodognani,2021-09-05T21:20:08Z,2025-08-23T20:06:55+00:00,2,34750.78
1305,New theme added and a Software (CodeTime) card added.,unknown,2021-09-09T21:42:07Z,2022-10-18T14:36:07+00:00,2,9688.9
1308,added one theme,johnbabu021,2021-09-12T17:01:49Z,2021-09-15T14:15:54+00:00,1,69.23
1309,add,arunt7767,2021-09-12T19:01:36Z,2022-10-02T15:23:21+00:00,1,9236.36
1321,Add Vietnamese Language,nobiit,2021-09-25T15:03:49Z,2022-02-23T16:08:11+00:00,3,3625.07
1322,add cyanisme theme,farhanhilmi,2021-09-25T15:28:45Z,2025-08-23T20:06:51+00:00,2,34276.64
1323,Update index.js,OmegaCoder01,2021-09-26T10:36:49Z,2022-10-18T14:36:05+00:00,2,9291.99
1331,Update index.js,robo-alex,2021-09-28T03:44:21Z,2022-10-18T14:36:03+00:00,2,9250.86
1332,Update index.js,robo-alex,2021-09-28T03:50:52Z,2022-10-18T14:36:01+00:00,2,9250.75
1334,Fix #1170: Allow customizable width for GitHub Stats Card,postatum,2021-09-28T07:51:22Z,2022-09-16T10:50:30+00:00,3,8474.99
1336,[design] add-some-themes,s-ggul,2021-09-28T16:13:53Z,2022-10-18T14:35:59+00:00,2,9238.37
1338,Update index.js,PamLissa,2021-09-29T12:13:59Z,2022-10-18T14:35:57+00:00,2,9218.37
1345,black and white theme,ywbird,2021-10-01T11:32:15Z,2022-10-18T14:35:55+00:00,2,9171.06
1363,Fix wakatime card translations server error,jjsanmartino03,2021-10-06T02:00:42Z,2021-10-06T17:39:43+00:00,1,15.65
1371,Added American Flag theme,AdvaitDhingra,2021-10-09T09:43:56Z,2025-08-23T20:06:47+00:00,2,33946.38
1378,Fixed word-wrap bug,Marcholio,2021-10-11T06:48:58Z,2021-10-18T13:41:50+00:00,4,174.88
1382,ci(workflow): add cache to workflows using actions/setup-node,oscard0m,2021-10-12T18:16:07Z,2021-10-13T15:01:39+00:00,1,20.76
1397,Added new theme Sport Yellow,PraveenPal4232,2021-10-19T15:14:41Z,2025-08-23T20:06:42+00:00,3,33700.87
1399,Update readme.md,subramanir2143,2021-10-20T18:38:07Z,2022-05-03T08:26:21+00:00,1,4669.8
1404,Added pr reviews to stats,Marcholio,2021-10-21T14:45:41Z,2023-06-15T07:35:09+00:00,2,14440.82
1411,Changes to readme.md,K-Titan,2021-10-23T14:29:52Z,2022-05-03T08:25:59+00:00,1,4601.94
1412,Forest Fire Theme,HenryBass,2021-10-23T20:09:09Z,2022-10-07T00:14:27+00:00,2,8356.09
1459,Add color for JSON.,ymn64,2021-11-13T16:28:07Z,2023-03-31T21:24:57+00:00,1,12076.95
1462,Updated readme_de.md,ollo-der-echte,2021-11-16T18:21:10Z,2022-05-04T07:34:14+00:00,4,4045.22
1464,Update index.js,eduardzs,2021-11-17T16:11:57Z,2022-10-18T14:35:53+00:00,3,8038.4
1468,feat(stats): add 'not_bold' option to stats card,rickstaa,2021-11-22T16:00:04Z,2022-09-17T11:32:40+00:00,2,7171.54
1470,Theme addition,jeansilvatech,2021-11-23T22:37:36Z,2023-10-22T16:24:15+00:00,3,16745.78
1477,Add VS Code Moonlight Theme,zejiran,2021-11-26T17:14:04Z,2025-08-23T20:06:36+00:00,2,32786.88
1491,Update index.js,JiukOn,2021-12-09T01:49:25Z,2022-10-18T14:35:51+00:00,2,7524.77
1501,Update package.json,RahulAhujatoo,2021-12-17T13:30:56Z,2025-08-30T16:35:07+00:00,1,32451.07
1507,Added Matrix theme,victornardim,2021-12-18T16:06:32Z,2025-08-23T20:06:32+00:00,2,32260.0
1510,Update index.js,fojanb,2021-12-20T23:48:41Z,2022-10-18T14:35:49+00:00,2,7238.79
1511,makan theme,fojanb,2021-12-21T06:08:00Z,2025-08-23T20:06:27+00:00,2,32197.97
1514,Updated index.js,mo7aw08,2021-12-27T18:58:36Z,2025-08-23T20:06:19+00:00,2,32041.13
1519,hey merge it,coderavdhesh,2022-01-02T19:31:48Z,2022-02-16T22:03:10+00:00,1,1082.52
1520,Add moonlight theme,imaphatduc,2022-01-03T14:36:11Z,2025-08-23T20:06:15+00:00,2,31877.5
1523,Update index.js,AJ-Wuu,2022-01-07T05:12:12Z,2022-10-18T14:35:47+00:00,2,6825.39
1525,added noctis high contrast theme,dustinbeecher,2022-01-08T20:29:04Z,2025-08-23T20:06:10+00:00,2,31751.62
1533,Russian documentation localization,syrtcevvi,2022-01-15T07:40:13Z,2023-07-12T08:47:56+00:00,1,13033.13
1535,Added githubdark theme,tahoedesigner,2022-01-16T03:37:15Z,2023-10-22T16:23:56+00:00,2,15468.78
1546,fix: CONTRIBUTING.md grammar,DalpatRathore,2022-01-21T07:20:12Z,2022-02-17T07:10:38+00:00,1,647.84
1570,Adding gold and all black themes,PhelipeRocha99,2022-02-08T00:27:36Z,2022-10-18T14:35:45+00:00,2,6062.14
1577,Update index.js,mathcodes,2022-02-09T00:48:57Z,2022-05-26T02:05:42+00:00,1,2545.28
1581,Create transdev theme,martineoficial,2022-02-09T21:11:31Z,2022-03-15T13:15:56+00:00,1,808.07
1588,foxroad theme,maximka76667,2022-02-13T22:08:50Z,2022-10-02T15:21:05+00:00,1,5537.2
1592,new themes,leonbazh,2022-02-16T16:23:15Z,2023-10-22T16:22:57+00:00,2,14712.0
1594,new theme #2,leonbazh,2022-02-16T17:47:14Z,2023-10-22T16:22:52+00:00,2,14710.59
1603,Patch 1,lucsn,2022-02-19T03:34:08Z,2022-10-18T14:35:43+00:00,2,5795.03
1616,"New Theme with gold, green and electric violent composition",nyxb,2022-02-24T11:17:53Z,2022-03-06T18:43:14+00:00,4,247.42
1620,:speech_balloon: Bengali Language Added and Edited,tajultonim,2022-02-27T09:35:44Z,2022-02-28T17:43:56+00:00,1,32.14
1621,Update index.js ,0x15BA88FF,2022-02-28T01:47:38Z,2022-10-18T14:35:41+00:00,2,5580.8
1641,Update index.js,BernardSm,2022-03-12T16:41:21Z,2022-10-18T14:35:39+00:00,2,5277.9
1646,Update index.js,Jdewbury,2022-03-15T02:29:28Z,2022-10-18T14:35:37+00:00,3,5220.1
1654,Development Script to Automate Language Color Retrieval,Davoleo,2022-03-17T22:50:06Z,2022-03-19T08:56:50+00:00,1,34.11
1664,Update index.js,autumn-py,2022-03-19T15:50:14Z,2022-10-18T14:35:35+00:00,2,5110.76
1667,Add my theme called fairy_purple,yakiee,2022-03-20T13:24:51Z,2022-10-18T14:35:34+00:00,2,5089.18
1676,adding a new theme: 'wisteria' :purple_heart:,enraiha0307,2022-03-22T09:25:09Z,2023-10-22T16:23:20+00:00,2,13902.97
1680,Added a new theme OnyxVista.,fal3n-4ngel,2022-03-23T01:03:38Z,2022-10-03T03:07:11+00:00,2,4658.06
1685,dark_orange Theme,TigaByte,2022-03-28T19:50:25Z,2023-10-22T16:23:31+00:00,2,13748.55
1705,Update index.js,Aabhashzzz1,2022-04-16T15:56:31Z,2022-10-18T14:35:32+00:00,2,4438.65
1706,Added two themes - Lunar & Dev,Abod1960,2022-04-16T21:41:55Z,2022-10-08T09:30:51+00:00,2,4187.82
1714,update README: counting the private contributions,alirezadizaji,2022-04-23T10:29:19Z,2023-06-15T04:51:54+00:00,1,10026.38
1721,Readme update,chhajedji,2022-04-26T19:43:56Z,2022-05-01T19:20:51+00:00,1,119.62
1724,chore: replace `git.io` links,SukkaW,2022-04-27T13:59:32Z,2022-05-16T08:04:42+00:00,1,450.09
1728,adding new Cobalt Theme,chebSa3id,2022-04-30T19:07:41Z,2022-10-18T14:35:30+00:00,4,4099.46
1730,VS Code 2077 and GH's Dark Dimmed themes,landoncaouette,2022-05-01T17:07:38Z,2022-10-18T14:35:28+00:00,3,4077.46
1732,New top language algorithm implementation,kitswas,2022-05-03T10:30:24Z,2023-04-25T06:19:06+00:00,5,8563.81
1735,Updated Year,Dan0xE,2022-05-06T19:22:39Z,2022-08-13T08:26:05+00:00,2,2365.06
1736,new theme,xbeji,2022-05-07T09:50:36Z,2022-10-18T14:35:26+00:00,2,3940.75
1739,Update index.js,arthurpbarros,2022-05-09T23:11:48Z,2022-10-18T14:35:24+00:00,3,3879.39
1741,add ncoder theme,n-c0d3r,2022-05-10T10:50:34Z,2023-10-22T16:23:35+00:00,3,12725.55
1743,create new theme :),majesuso,2022-05-12T02:13:04Z,2022-10-18T14:35:22+00:00,2,3828.37
1749,Update index.js,Widezadenis,2022-05-16T04:26:46Z,2022-10-18T14:35:20+00:00,3,3730.14
1750,translation correction pt-BR,naylsonrj,2022-05-16T12:37:40Z,2025-08-23T20:14:37+00:00,2,28687.62
1782,docs (translations): add missing links to turkish translation,qwerty541,2022-05-22T22:39:37Z,2023-04-25T06:16:37+00:00,1,8095.62
1792,docs (translations): fix path to powered by vercel image inside turkish translation,qwerty541,2022-05-28T05:38:14Z,2023-04-25T06:17:10+00:00,1,7968.65
1795,"Added ""acid_green"" and ""sweet"" to Themes",EduardoCorazon,2022-05-30T00:25:27Z,2022-10-18T14:35:18+00:00,3,3398.16
1799,silver theme,NiekvD,2022-06-01T18:16:08Z,2022-10-18T14:35:16+00:00,3,3332.32
1803,Update top-languages-fetcher.js to fetch languages stats used in fork,pandalandala,2022-06-05T15:38:31Z,2022-06-10T07:25:48+00:00,1,111.79
1819,Add new theme,yensubldg,2022-06-19T12:09:43Z,2022-10-04T09:25:12+00:00,4,2565.26
1826,Update index.js,Huseyin-Cinar,2022-06-23T13:22:13Z,2023-10-22T16:21:39+00:00,3,11666.99
1827,Update index.js,Huseyin-Cinar,2022-06-23T13:26:53Z,2023-10-22T16:21:35+00:00,3,11666.91
1831,"Add ""Berry"" Theme",SABRIS13,2022-06-25T03:57:24Z,2022-10-18T14:35:14+00:00,2,2770.63
1869,style(theme): add flame theme,iampratiktandel,2022-07-16T20:01:05Z,2023-10-22T16:21:30+00:00,3,11108.34
1870,Add neon_blurange theme,adiati98,2022-07-18T19:37:20Z,2023-10-22T16:21:23+00:00,3,11060.73
1876,Added violet theme,richardHaggioGwati,2022-07-20T13:12:01Z,2022-10-18T14:35:12+00:00,3,2161.39
1879,Update index.js,LuizEduD,2022-07-21T20:01:39Z,2023-10-22T16:21:27+00:00,3,10988.33
1884,Update index.js,fazeelkhalid,2022-07-25T21:12:20Z,2022-10-18T14:35:10+00:00,3,2033.38
1903,ci: change theme-preview action run condition,rickstaa,2022-07-29T08:51:17Z,2022-09-17T11:42:16+00:00,1,1202.85
1918,Added a Gradient theme.,DylanDevelops,2022-08-02T15:51:01Z,2022-10-18T14:35:08+00:00,3,1846.74
1919,roxt,oliverhard,2022-08-02T20:19:48Z,2025-08-30T16:31:48+00:00,1,26972.2
1925,Update theme index.js,adityakp1,2022-08-05T11:59:37Z,2023-05-03T12:26:39+00:00,3,6504.45
